"ID";"quesito";"nota"
"be5a98e5";"Freios";5
"be5a98e5";"Suspensão";5
"be5a98e5";"Consumo";3
"be5a98e5";"Estabilidade";3
"be5a98e5";"Custo-Benefício";4
"be5a98e5";"Recomendação";2
"1e3ea7e1";"Estilo";5
"1e3ea7e1";"Acabamento";4
"1e3ea7e1";"Posição de dirigir";3
"1e3ea7e1";"Instrumentos";8
"1e3ea7e1";"Interior";6
"1e3ea7e1";"Porta-malas";6
"1e3ea7e1";"Desempenho";9
"1e3ea7e1";"Motor";8
"1e3ea7e1";"Câmbio";9
"1e3ea7e1";"Freios";8
"1e3ea7e1";"Suspensão";8
"1e3ea7e1";"Consumo";10
"1e3ea7e1";"Estabilidade";8
"1e3ea7e1";"Custo-Benefício";9
"1e3ea7e1";"Recomendação";10
"64809382";"Estilo";8
"64809382";"Acabamento";4
"64809382";"Posição de dirigir";9
"64809382";"Instrumentos";9
"64809382";"Interior";5
"64809382";"Porta-malas";3
"64809382";"Desempenho";9
"64809382";"Motor";7
"64809382";"Câmbio";5
"64809382";"Freios";6
"64809382";"Suspensão";2
"64809382";"Consumo";6
"64809382";"Estabilidade";6
"64809382";"Custo-Benefício";3
"64809382";"Recomendação";5
"b6fb0452";"Estilo";8
"b6fb0452";"Acabamento";6
"b6fb0452";"Posição de dirigir";7
"b6fb0452";"Instrumentos";8
"b6fb0452";"Interior";7
"b6fb0452";"Porta-malas";8
"b6fb0452";"Desempenho";7
"b6fb0452";"Motor";9
"b6fb0452";"Câmbio";8
"b6fb0452";"Freios";9
"b6fb0452";"Suspensão";7
"b6fb0452";"Consumo";8
"b6fb0452";"Estabilidade";7
"b6fb0452";"Custo-Benefício";9
"b6fb0452";"Recomendação";8
"81b30293";"Estilo";8
"81b30293";"Acabamento";6
"81b30293";"Posição de dirigir";8
"81b30293";"Instrumentos";8
"81b30293";"Interior";8
"81b30293";"Porta-malas";9
"81b30293";"Desempenho";10
"81b30293";"Motor";10
"81b30293";"Câmbio";8
"81b30293";"Freios";9
"81b30293";"Suspensão";9
"81b30293";"Consumo";10
"81b30293";"Estabilidade";9
"81b30293";"Custo-Benefício";10
"81b30293";"Recomendação";10
"ddee923b";"Estilo";9
"ddee923b";"Acabamento";2
"ddee923b";"Posição de dirigir";5
"ddee923b";"Instrumentos";7
"ddee923b";"Interior";3
"ddee923b";"Porta-malas";3
"ddee923b";"Desempenho";8
"ddee923b";"Motor";10
"ddee923b";"Câmbio";8
"ddee923b";"Freios";6
"ddee923b";"Suspensão";5
"ddee923b";"Consumo";9
"ddee923b";"Estabilidade";9
"ddee923b";"Custo-Benefício";10
"ddee923b";"Recomendação";10
"be3f6ca1";"Estilo";7
"be3f6ca1";"Acabamento";4
"be3f6ca1";"Posição de dirigir";2
"be3f6ca1";"Instrumentos";3
"be3f6ca1";"Interior";4
"be3f6ca1";"Porta-malas";6
"be3f6ca1";"Desempenho";5
"be3f6ca1";"Motor";8
"be3f6ca1";"Câmbio";8
"be3f6ca1";"Freios";8
"be3f6ca1";"Suspensão";6
"be3f6ca1";"Consumo";9
"be3f6ca1";"Estabilidade";10
"be3f6ca1";"Custo-Benefício";8
"be3f6ca1";"Recomendação";8
"0c10a045";"Estilo";6
"0c10a045";"Acabamento";4
"0c10a045";"Posição de dirigir";7
"0c10a045";"Instrumentos";5
"0c10a045";"Interior";4
"0c10a045";"Porta-malas";4
"0c10a045";"Desempenho";6
"0c10a045";"Motor";8
"0c10a045";"Câmbio";6
"0c10a045";"Freios";5
"0c10a045";"Suspensão";4
"0c10a045";"Consumo";7
"0c10a045";"Estabilidade";5
"0c10a045";"Custo-Benefício";6
"0c10a045";"Recomendação";7
"dc1a45ff";"Estilo";7
"dc1a45ff";"Acabamento";5
"dc1a45ff";"Posição de dirigir";7
"dc1a45ff";"Instrumentos";7
"dc1a45ff";"Interior";6
"dc1a45ff";"Porta-malas";5
"dc1a45ff";"Desempenho";7
"dc1a45ff";"Motor";7
"dc1a45ff";"Câmbio";6
"dc1a45ff";"Freios";6
"dc1a45ff";"Suspensão";7
"dc1a45ff";"Consumo";9
"dc1a45ff";"Estabilidade";9
"dc1a45ff";"Custo-Benefício";9
"dc1a45ff";"Recomendação";9
"4958592b";"Estilo";10
"4958592b";"Acabamento";10
"4958592b";"Posição de dirigir";8
"4958592b";"Instrumentos";5
"4958592b";"Interior";8
"4958592b";"Porta-malas";10
"4958592b";"Desempenho";10
"4958592b";"Motor";10
"4958592b";"Câmbio";10
"4958592b";"Freios";7
"4958592b";"Suspensão";10
"4958592b";"Consumo";9
"4958592b";"Estabilidade";10
"4958592b";"Custo-Benefício";10
"4958592b";"Recomendação";10
"e6bb5d64";"Estilo";8
"e6bb5d64";"Acabamento";5
"e6bb5d64";"Posição de dirigir";5
"e6bb5d64";"Instrumentos";8
"e6bb5d64";"Interior";5
"e6bb5d64";"Porta-malas";5
"e6bb5d64";"Desempenho";7
"e6bb5d64";"Motor";8
"e6bb5d64";"Câmbio";7
"e6bb5d64";"Freios";8
"e6bb5d64";"Suspensão";8
"e6bb5d64";"Consumo";9
"e6bb5d64";"Estabilidade";4
"e6bb5d64";"Custo-Benefício";9
"e6bb5d64";"Recomendação";8
"09e9c39d";"Estilo";8
"09e9c39d";"Acabamento";8
"09e9c39d";"Posição de dirigir";6
"09e9c39d";"Instrumentos";9
"09e9c39d";"Interior";8
"09e9c39d";"Porta-malas";6
"09e9c39d";"Desempenho";10
"09e9c39d";"Motor";10
"09e9c39d";"Câmbio";10
"09e9c39d";"Freios";10
"09e9c39d";"Suspensão";8
"09e9c39d";"Consumo";9
"09e9c39d";"Estabilidade";8
"09e9c39d";"Custo-Benefício";10
"09e9c39d";"Recomendação";10
"b62c23c1";"Estilo";8
"b62c23c1";"Acabamento";8
"b62c23c1";"Posição de dirigir";10
"b62c23c1";"Instrumentos";9
"b62c23c1";"Interior";8
"b62c23c1";"Porta-malas";6
"b62c23c1";"Desempenho";7
"b62c23c1";"Motor";9
"b62c23c1";"Câmbio";9
"b62c23c1";"Freios";9
"b62c23c1";"Suspensão";8
"b62c23c1";"Consumo";10
"b62c23c1";"Estabilidade";9
"b62c23c1";"Custo-Benefício";9
"b62c23c1";"Recomendação";10
"e9e109a2";"Estilo";6
"e9e109a2";"Acabamento";3
"e9e109a2";"Posição de dirigir";4
"e9e109a2";"Instrumentos";8
"e9e109a2";"Interior";4
"e9e109a2";"Porta-malas";4
"e9e109a2";"Desempenho";8
"e9e109a2";"Motor";8
"e9e109a2";"Câmbio";5
"e9e109a2";"Freios";4
"e9e109a2";"Suspensão";5
"e9e109a2";"Consumo";10
"e9e109a2";"Estabilidade";7
"e9e109a2";"Custo-Benefício";9
"e9e109a2";"Recomendação";10
"50a8ca81";"Estilo";7
"50a8ca81";"Acabamento";6
"50a8ca81";"Posição de dirigir";7
"50a8ca81";"Instrumentos";8
"50a8ca81";"Interior";9
"50a8ca81";"Porta-malas";7
"50a8ca81";"Desempenho";9
"50a8ca81";"Motor";9
"50a8ca81";"Câmbio";5
"50a8ca81";"Freios";9
"50a8ca81";"Suspensão";9
"50a8ca81";"Consumo";9
"50a8ca81";"Estabilidade";9
"50a8ca81";"Custo-Benefício";9
"50a8ca81";"Recomendação";9
"bee28ab8";"Estilo";7
"bee28ab8";"Acabamento";6
"bee28ab8";"Posição de dirigir";7
"bee28ab8";"Instrumentos";7
"bee28ab8";"Interior";7
"bee28ab8";"Porta-malas";6
"bee28ab8";"Desempenho";10
"bee28ab8";"Motor";10
"bee28ab8";"Câmbio";10
"bee28ab8";"Freios";7
"bee28ab8";"Suspensão";8
"bee28ab8";"Consumo";10
"bee28ab8";"Estabilidade";8
"bee28ab8";"Custo-Benefício";8
"bee28ab8";"Recomendação";8
"391b657d";"Estilo";8
"391b657d";"Acabamento";8
"391b657d";"Posição de dirigir";4
"391b657d";"Instrumentos";9
"391b657d";"Interior";6
"391b657d";"Porta-malas";4
"391b657d";"Desempenho";8
"391b657d";"Motor";8
"391b657d";"Câmbio";8
"391b657d";"Freios";8
"391b657d";"Suspensão";8
"391b657d";"Consumo";10
"391b657d";"Estabilidade";8
"391b657d";"Custo-Benefício";10
"391b657d";"Recomendação";10
"b1eb78f6";"Estilo";9
"b1eb78f6";"Acabamento";7
"b1eb78f6";"Posição de dirigir";10
"b1eb78f6";"Instrumentos";10
"b1eb78f6";"Interior";8
"b1eb78f6";"Porta-malas";8
"b1eb78f6";"Desempenho";9
"b1eb78f6";"Motor";9
"b1eb78f6";"Câmbio";10
"b1eb78f6";"Freios";10
"b1eb78f6";"Suspensão";10
"b1eb78f6";"Consumo";10
"b1eb78f6";"Estabilidade";9
"b1eb78f6";"Custo-Benefício";10
"b1eb78f6";"Recomendação";10
"37749367";"Estilo";5
"37749367";"Acabamento";3
"37749367";"Posição de dirigir";4
"37749367";"Instrumentos";2
"37749367";"Interior";4
"37749367";"Porta-malas";6
"37749367";"Desempenho";5
"37749367";"Motor";2
"37749367";"Câmbio";4
"37749367";"Freios";3
"37749367";"Suspensão";2
"37749367";"Consumo";7
"37749367";"Estabilidade";5
"37749367";"Custo-Benefício";4
"37749367";"Recomendação";5
"5cc7074a";"Estilo";8
"5cc7074a";"Acabamento";5
"5cc7074a";"Posição de dirigir";8
"5cc7074a";"Instrumentos";10
"5cc7074a";"Interior";7
"5cc7074a";"Porta-malas";8
"5cc7074a";"Desempenho";10
"5cc7074a";"Motor";10
"5cc7074a";"Câmbio";8
"5cc7074a";"Freios";8
"5cc7074a";"Suspensão";5
"5cc7074a";"Consumo";6
"5cc7074a";"Estabilidade";4
"5cc7074a";"Custo-Benefício";10
"5cc7074a";"Recomendação";9
"0161a5fb";"Estilo";7
"0161a5fb";"Acabamento";5
"0161a5fb";"Posição de dirigir";7
"0161a5fb";"Instrumentos";6
"0161a5fb";"Interior";7
"0161a5fb";"Porta-malas";7
"0161a5fb";"Desempenho";7
"0161a5fb";"Motor";7
"0161a5fb";"Câmbio";7
"0161a5fb";"Freios";6
"0161a5fb";"Suspensão";6
"0161a5fb";"Consumo";9
"0161a5fb";"Estabilidade";7
"0161a5fb";"Custo-Benefício";9
"0161a5fb";"Recomendação";7
"18c9a951";"Estilo";0
"18c9a951";"Acabamento";0
"18c9a951";"Posição de dirigir";0
"18c9a951";"Instrumentos";0
"18c9a951";"Interior";0
"18c9a951";"Porta-malas";0
"18c9a951";"Desempenho";0
"18c9a951";"Motor";0
"18c9a951";"Câmbio";0
"18c9a951";"Freios";1
"18c9a951";"Suspensão";1
"18c9a951";"Consumo";3
"18c9a951";"Estabilidade";1
"18c9a951";"Custo-Benefício";0
"18c9a951";"Recomendação";0
"19b641b0";"Estilo";7
"19b641b0";"Acabamento";1
"19b641b0";"Posição de dirigir";7
"19b641b0";"Instrumentos";7
"19b641b0";"Interior";6
"19b641b0";"Porta-malas";5
"19b641b0";"Desempenho";7
"19b641b0";"Motor";7
"19b641b0";"Câmbio";0
"19b641b0";"Freios";0
"19b641b0";"Suspensão";0
"19b641b0";"Consumo";8
"19b641b0";"Estabilidade";7
"19b641b0";"Custo-Benefício";5
"19b641b0";"Recomendação";2
"13206a55";"Estilo";6
"13206a55";"Acabamento";3
"13206a55";"Posição de dirigir";8
"13206a55";"Instrumentos";9
"13206a55";"Interior";3
"13206a55";"Porta-malas";3
"13206a55";"Desempenho";6
"13206a55";"Motor";10
"13206a55";"Câmbio";10
"13206a55";"Freios";9
"13206a55";"Suspensão";2
"13206a55";"Consumo";9
"13206a55";"Estabilidade";5
"13206a55";"Custo-Benefício";9
"13206a55";"Recomendação";4
"3804a2f1";"Estilo";9
"3804a2f1";"Acabamento";8
"3804a2f1";"Posição de dirigir";8
"3804a2f1";"Instrumentos";10
"3804a2f1";"Interior";8
"3804a2f1";"Porta-malas";7
"3804a2f1";"Desempenho";7
"3804a2f1";"Motor";8
"3804a2f1";"Câmbio";8
"3804a2f1";"Freios";7
"3804a2f1";"Suspensão";8
"3804a2f1";"Consumo";8
"3804a2f1";"Estabilidade";10
"3804a2f1";"Custo-Benefício";10
"3804a2f1";"Recomendação";10
"43d43fa1";"Estilo";8
"43d43fa1";"Acabamento";6
"43d43fa1";"Posição de dirigir";5
"43d43fa1";"Instrumentos";7
"43d43fa1";"Interior";6
"43d43fa1";"Porta-malas";6
"43d43fa1";"Desempenho";7
"43d43fa1";"Motor";9
"43d43fa1";"Câmbio";8
"43d43fa1";"Freios";8
"43d43fa1";"Suspensão";8
"43d43fa1";"Consumo";5
"43d43fa1";"Estabilidade";4
"43d43fa1";"Custo-Benefício";10
"43d43fa1";"Recomendação";6
"e855c427";"Estilo";8
"e855c427";"Acabamento";6
"e855c427";"Posição de dirigir";5
"e855c427";"Instrumentos";3
"e855c427";"Interior";6
"e855c427";"Porta-malas";7
"e855c427";"Desempenho";10
"e855c427";"Motor";10
"e855c427";"Câmbio";8
"e855c427";"Freios";8
"e855c427";"Suspensão";8
"e855c427";"Consumo";10
"e855c427";"Estabilidade";6
"e855c427";"Custo-Benefício";10
"e855c427";"Recomendação";9
"30f87b5b";"Estilo";5
"30f87b5b";"Acabamento";5
"30f87b5b";"Posição de dirigir";7
"30f87b5b";"Instrumentos";10
"30f87b5b";"Interior";8
"30f87b5b";"Porta-malas";7
"30f87b5b";"Desempenho";5
"30f87b5b";"Motor";8
"30f87b5b";"Câmbio";6
"30f87b5b";"Freios";7
"30f87b5b";"Suspensão";8
"30f87b5b";"Consumo";8
"30f87b5b";"Estabilidade";8
"30f87b5b";"Custo-Benefício";10
"30f87b5b";"Recomendação";8
"541c2bc9";"Estilo";5
"541c2bc9";"Acabamento";0
"541c2bc9";"Posição de dirigir";5
"541c2bc9";"Instrumentos";8
"541c2bc9";"Interior";4
"541c2bc9";"Porta-malas";7
"541c2bc9";"Desempenho";5
"541c2bc9";"Motor";2
"541c2bc9";"Câmbio";5
"541c2bc9";"Freios";8
"541c2bc9";"Suspensão";4
"541c2bc9";"Consumo";8
"541c2bc9";"Estabilidade";7
"541c2bc9";"Custo-Benefício";7
"541c2bc9";"Recomendação";3
"cef791dd";"Estilo";4
"cef791dd";"Acabamento";3
"cef791dd";"Posição de dirigir";8
"cef791dd";"Instrumentos";8
"cef791dd";"Interior";5
"cef791dd";"Porta-malas";6
"cef791dd";"Desempenho";8
"cef791dd";"Motor";6
"cef791dd";"Câmbio";8
"cef791dd";"Freios";7
"cef791dd";"Suspensão";7
"cef791dd";"Consumo";7
"cef791dd";"Estabilidade";7
"cef791dd";"Custo-Benefício";8
"cef791dd";"Recomendação";7
"f003d038";"Estilo";8
"f003d038";"Acabamento";6
"f003d038";"Posição de dirigir";7
"f003d038";"Instrumentos";6
"f003d038";"Interior";6
"f003d038";"Porta-malas";7
"f003d038";"Desempenho";8
"f003d038";"Motor";7
"f003d038";"Câmbio";7
"f003d038";"Freios";7
"f003d038";"Suspensão";4
"f003d038";"Consumo";9
"f003d038";"Estabilidade";8
"f003d038";"Custo-Benefício";9
"f003d038";"Recomendação";9
"f3fed9ca";"Estilo";9
"f3fed9ca";"Acabamento";7
"f3fed9ca";"Posição de dirigir";9
"f3fed9ca";"Instrumentos";5
"f3fed9ca";"Interior";8
"f3fed9ca";"Porta-malas";7
"f3fed9ca";"Desempenho";8
"f3fed9ca";"Motor";6
"f3fed9ca";"Câmbio";9
"f3fed9ca";"Freios";6
"f3fed9ca";"Suspensão";4
"f3fed9ca";"Consumo";7
"f3fed9ca";"Estabilidade";7
"f3fed9ca";"Custo-Benefício";8
"f3fed9ca";"Recomendação";8
"6f328c84";"Estilo";9
"6f328c84";"Acabamento";7
"6f328c84";"Posição de dirigir";7
"6f328c84";"Instrumentos";9
"6f328c84";"Interior";9
"6f328c84";"Porta-malas";9
"6f328c84";"Desempenho";9
"6f328c84";"Motor";10
"6f328c84";"Câmbio";9
"6f328c84";"Freios";9
"6f328c84";"Suspensão";9
"6f328c84";"Consumo";8
"6f328c84";"Estabilidade";9
"6f328c84";"Custo-Benefício";8
"6f328c84";"Recomendação";10
"a65ab3fe";"Estilo";8
"a65ab3fe";"Acabamento";8
"a65ab3fe";"Posição de dirigir";5
"a65ab3fe";"Instrumentos";4
"a65ab3fe";"Interior";3
"a65ab3fe";"Porta-malas";6
"a65ab3fe";"Desempenho";8
"a65ab3fe";"Motor";7
"a65ab3fe";"Câmbio";5
"a65ab3fe";"Freios";7
"a65ab3fe";"Suspensão";8
"a65ab3fe";"Consumo";10
"a65ab3fe";"Estabilidade";8
"a65ab3fe";"Custo-Benefício";9
"a65ab3fe";"Recomendação";10
"414b1456";"Estilo";10
"414b1456";"Acabamento";8
"414b1456";"Posição de dirigir";5
"414b1456";"Instrumentos";7
"414b1456";"Interior";7
"414b1456";"Porta-malas";7
"414b1456";"Desempenho";5
"414b1456";"Motor";8
"414b1456";"Câmbio";10
"414b1456";"Freios";8
"414b1456";"Suspensão";8
"414b1456";"Consumo";10
"414b1456";"Estabilidade";7
"414b1456";"Custo-Benefício";10
"414b1456";"Recomendação";10
"bfda6f2a";"Estilo";2
"bfda6f2a";"Acabamento";2
"bfda6f2a";"Posição de dirigir";1
"bfda6f2a";"Instrumentos";5
"bfda6f2a";"Interior";2
"bfda6f2a";"Porta-malas";1
"bfda6f2a";"Desempenho";2
"bfda6f2a";"Motor";3
"bfda6f2a";"Câmbio";5
"bfda6f2a";"Freios";8
"bfda6f2a";"Suspensão";5
"bfda6f2a";"Consumo";5
"bfda6f2a";"Estabilidade";7
"bfda6f2a";"Custo-Benefício";5
"bfda6f2a";"Recomendação";2
"cc9a1a41";"Estilo";7
"cc9a1a41";"Acabamento";5
"cc9a1a41";"Posição de dirigir";7
"cc9a1a41";"Instrumentos";9
"cc9a1a41";"Interior";6
"cc9a1a41";"Porta-malas";7
"cc9a1a41";"Desempenho";8
"cc9a1a41";"Motor";9
"cc9a1a41";"Câmbio";7
"cc9a1a41";"Freios";8
"cc9a1a41";"Suspensão";8
"cc9a1a41";"Consumo";7
"cc9a1a41";"Estabilidade";7
"cc9a1a41";"Custo-Benefício";7
"cc9a1a41";"Recomendação";9
"a5fd5175";"Estilo";10
"a5fd5175";"Acabamento";7
"a5fd5175";"Posição de dirigir";10
"a5fd5175";"Instrumentos";10
"a5fd5175";"Interior";5
"a5fd5175";"Porta-malas";4
"a5fd5175";"Desempenho";7
"a5fd5175";"Motor";10
"a5fd5175";"Câmbio";10
"a5fd5175";"Freios";10
"a5fd5175";"Suspensão";8
"a5fd5175";"Consumo";9
"a5fd5175";"Estabilidade";10
"a5fd5175";"Custo-Benefício";10
"a5fd5175";"Recomendação";10
"16bc8c7a";"Estilo";4
"16bc8c7a";"Acabamento";6
"16bc8c7a";"Posição de dirigir";5
"16bc8c7a";"Instrumentos";5
"16bc8c7a";"Interior";5
"16bc8c7a";"Porta-malas";3
"16bc8c7a";"Desempenho";9
"16bc8c7a";"Motor";5
"16bc8c7a";"Câmbio";6
"16bc8c7a";"Freios";5
"16bc8c7a";"Suspensão";5
"16bc8c7a";"Consumo";10
"16bc8c7a";"Estabilidade";6
"16bc8c7a";"Custo-Benefício";10
"16bc8c7a";"Recomendação";10
"85f81359";"Estilo";9
"85f81359";"Acabamento";5
"85f81359";"Posição de dirigir";8
"85f81359";"Instrumentos";7
"85f81359";"Interior";7
"85f81359";"Porta-malas";6
"85f81359";"Desempenho";9
"85f81359";"Motor";9
"85f81359";"Câmbio";9
"85f81359";"Freios";8
"85f81359";"Suspensão";7
"85f81359";"Consumo";9
"85f81359";"Estabilidade";8
"85f81359";"Custo-Benefício";8
"85f81359";"Recomendação";9
"ebdf75aa";"Estilo";10
"ebdf75aa";"Acabamento";0
"ebdf75aa";"Posição de dirigir";5
"ebdf75aa";"Instrumentos";1
"ebdf75aa";"Interior";0
"ebdf75aa";"Porta-malas";0
"ebdf75aa";"Desempenho";1
"ebdf75aa";"Motor";7
"ebdf75aa";"Câmbio";0
"ebdf75aa";"Freios";10
"ebdf75aa";"Suspensão";6
"ebdf75aa";"Consumo";1
"ebdf75aa";"Estabilidade";10
"ebdf75aa";"Custo-Benefício";5
"ebdf75aa";"Recomendação";1
"9e3005d2";"Estilo";4
"9e3005d2";"Acabamento";2
"9e3005d2";"Posição de dirigir";4
"9e3005d2";"Instrumentos";9
"9e3005d2";"Interior";6
"9e3005d2";"Porta-malas";6
"9e3005d2";"Desempenho";5
"9e3005d2";"Motor";9
"9e3005d2";"Câmbio";7
"9e3005d2";"Freios";9
"9e3005d2";"Suspensão";5
"9e3005d2";"Consumo";9
"9e3005d2";"Estabilidade";9
"9e3005d2";"Custo-Benefício";10
"9e3005d2";"Recomendação";8
"ae1fb8fa";"Estilo";10
"ae1fb8fa";"Acabamento";8
"ae1fb8fa";"Posição de dirigir";9
"ae1fb8fa";"Instrumentos";9
"ae1fb8fa";"Interior";9
"ae1fb8fa";"Porta-malas";10
"ae1fb8fa";"Desempenho";10
"ae1fb8fa";"Motor";8
"ae1fb8fa";"Câmbio";6
"ae1fb8fa";"Freios";10
"ae1fb8fa";"Suspensão";9
"ae1fb8fa";"Consumo";5
"ae1fb8fa";"Estabilidade";9
"ae1fb8fa";"Custo-Benefício";9
"ae1fb8fa";"Recomendação";8
"82bd6e60";"Estilo";5
"82bd6e60";"Acabamento";4
"82bd6e60";"Posição de dirigir";5
"82bd6e60";"Instrumentos";7
"82bd6e60";"Interior";4
"82bd6e60";"Porta-malas";6
"82bd6e60";"Desempenho";9
"82bd6e60";"Motor";9
"82bd6e60";"Câmbio";7
"82bd6e60";"Freios";9
"82bd6e60";"Suspensão";5
"82bd6e60";"Consumo";8
"82bd6e60";"Estabilidade";6
"82bd6e60";"Custo-Benefício";6
"82bd6e60";"Recomendação";6
"63e91171";"Estilo";10
"63e91171";"Acabamento";7
"63e91171";"Posição de dirigir";8
"63e91171";"Instrumentos";8
"63e91171";"Interior";8
"63e91171";"Porta-malas";8
"63e91171";"Desempenho";9
"63e91171";"Motor";9
"63e91171";"Câmbio";8
"63e91171";"Freios";7
"63e91171";"Suspensão";8
"63e91171";"Consumo";8
"63e91171";"Estabilidade";8
"63e91171";"Custo-Benefício";9
"63e91171";"Recomendação";10
"8110680b";"Estilo";4
"8110680b";"Acabamento";1
"8110680b";"Posição de dirigir";0
"8110680b";"Instrumentos";2
"8110680b";"Interior";0
"8110680b";"Porta-malas";1
"8110680b";"Desempenho";6
"8110680b";"Motor";3
"8110680b";"Câmbio";3
"8110680b";"Freios";5
"8110680b";"Suspensão";3
"8110680b";"Consumo";1
"8110680b";"Estabilidade";1
"8110680b";"Custo-Benefício";4
"8110680b";"Recomendação";0
"acb09e62";"Estilo";10
"acb09e62";"Acabamento";10
"acb09e62";"Posição de dirigir";10
"acb09e62";"Instrumentos";9
"acb09e62";"Interior";10
"acb09e62";"Porta-malas";7
"acb09e62";"Desempenho";10
"acb09e62";"Motor";10
"acb09e62";"Câmbio";6
"acb09e62";"Freios";6
"acb09e62";"Suspensão";7
"acb09e62";"Consumo";8
"acb09e62";"Estabilidade";10
"acb09e62";"Custo-Benefício";8
"acb09e62";"Recomendação";10
"6ea77ceb";"Estilo";7
"6ea77ceb";"Acabamento";6
"6ea77ceb";"Posição de dirigir";7
"6ea77ceb";"Instrumentos";8
"6ea77ceb";"Interior";7
"6ea77ceb";"Porta-malas";8
"6ea77ceb";"Desempenho";9
"6ea77ceb";"Motor";10
"6ea77ceb";"Câmbio";10
"6ea77ceb";"Freios";10
"6ea77ceb";"Suspensão";9
"6ea77ceb";"Consumo";8
"6ea77ceb";"Estabilidade";8
"6ea77ceb";"Custo-Benefício";9
"6ea77ceb";"Recomendação";10
"e744c9f6";"Estilo";5
"e744c9f6";"Acabamento";2
"e744c9f6";"Posição de dirigir";7
"e744c9f6";"Instrumentos";7
"e744c9f6";"Interior";4
"e744c9f6";"Porta-malas";2
"e744c9f6";"Desempenho";8
"e744c9f6";"Motor";8
"e744c9f6";"Câmbio";8
"e744c9f6";"Freios";8
"e744c9f6";"Suspensão";7
"e744c9f6";"Consumo";10
"e744c9f6";"Estabilidade";7
"e744c9f6";"Custo-Benefício";8
"e744c9f6";"Recomendação";8
"9f96a19b";"Estilo";8
"9f96a19b";"Acabamento";5
"9f96a19b";"Posição de dirigir";7
"9f96a19b";"Instrumentos";5
"9f96a19b";"Interior";4
"9f96a19b";"Porta-malas";4
"9f96a19b";"Desempenho";10
"9f96a19b";"Motor";7
"9f96a19b";"Câmbio";7
"9f96a19b";"Freios";5
"9f96a19b";"Suspensão";6
"9f96a19b";"Consumo";8
"9f96a19b";"Estabilidade";6
"9f96a19b";"Custo-Benefício";8
"9f96a19b";"Recomendação";7
"774e18a4";"Estilo";7
"774e18a4";"Acabamento";5
"774e18a4";"Posição de dirigir";6
"774e18a4";"Instrumentos";5
"774e18a4";"Interior";5
"774e18a4";"Porta-malas";5
"774e18a4";"Desempenho";7
"774e18a4";"Motor";10
"774e18a4";"Câmbio";8
"774e18a4";"Freios";7
"774e18a4";"Suspensão";5
"774e18a4";"Consumo";7
"774e18a4";"Estabilidade";7
"774e18a4";"Custo-Benefício";7
"774e18a4";"Recomendação";9
"c89dfe68";"Estilo";9
"c89dfe68";"Acabamento";6
"c89dfe68";"Posição de dirigir";6
"c89dfe68";"Instrumentos";8
"c89dfe68";"Interior";7
"c89dfe68";"Porta-malas";8
"c89dfe68";"Desempenho";10
"c89dfe68";"Motor";9
"c89dfe68";"Câmbio";8
"c89dfe68";"Freios";9
"c89dfe68";"Suspensão";8
"c89dfe68";"Consumo";7
"c89dfe68";"Estabilidade";9
"c89dfe68";"Custo-Benefício";9
"c89dfe68";"Recomendação";9
"cd88cf12";"Estilo";8
"cd88cf12";"Acabamento";7
"cd88cf12";"Posição de dirigir";9
"cd88cf12";"Instrumentos";9
"cd88cf12";"Interior";8
"cd88cf12";"Porta-malas";8
"cd88cf12";"Desempenho";9
"cd88cf12";"Motor";8
"cd88cf12";"Câmbio";8
"cd88cf12";"Freios";9
"cd88cf12";"Suspensão";8
"cd88cf12";"Consumo";10
"cd88cf12";"Estabilidade";10
"cd88cf12";"Custo-Benefício";10
"cd88cf12";"Recomendação";10
"088ea241";"Estilo";5
"088ea241";"Acabamento";2
"088ea241";"Posição de dirigir";4
"088ea241";"Instrumentos";4
"088ea241";"Interior";2
"088ea241";"Porta-malas";4
"088ea241";"Desempenho";7
"088ea241";"Motor";8
"088ea241";"Câmbio";7
"088ea241";"Freios";2
"088ea241";"Suspensão";4
"088ea241";"Consumo";4
"088ea241";"Estabilidade";3
"088ea241";"Custo-Benefício";8
"088ea241";"Recomendação";8
"0c0b99e3";"Estilo";7
"0c0b99e3";"Acabamento";4
"0c0b99e3";"Posição de dirigir";5
"0c0b99e3";"Instrumentos";8
"0c0b99e3";"Interior";5
"0c0b99e3";"Porta-malas";4
"0c0b99e3";"Desempenho";9
"0c0b99e3";"Motor";9
"0c0b99e3";"Câmbio";9
"0c0b99e3";"Freios";7
"0c0b99e3";"Suspensão";7
"0c0b99e3";"Consumo";9
"0c0b99e3";"Estabilidade";9
"0c0b99e3";"Custo-Benefício";8
"0c0b99e3";"Recomendação";10
"acb3e80b";"Estilo";6
"acb3e80b";"Acabamento";0
"acb3e80b";"Posição de dirigir";6
"acb3e80b";"Instrumentos";7
"acb3e80b";"Interior";1
"acb3e80b";"Porta-malas";7
"acb3e80b";"Desempenho";9
"acb3e80b";"Motor";7
"acb3e80b";"Câmbio";7
"acb3e80b";"Freios";7
"acb3e80b";"Suspensão";2
"acb3e80b";"Consumo";9
"acb3e80b";"Estabilidade";7
"acb3e80b";"Custo-Benefício";6
"acb3e80b";"Recomendação";6
"4c6eab7c";"Estilo";5
"4c6eab7c";"Acabamento";3
"4c6eab7c";"Posição de dirigir";7
"4c6eab7c";"Instrumentos";8
"4c6eab7c";"Interior";4
